FEN
8/7p/8/5R2/r3pP2/3p2KP/8/2q1k3 w - - 4 47
8/7p/8/5R2/2r1pP2/3p2KP/8/2qk4 w - - 4 47
8/7p/8/5R2/4pP2/r2p2KP/8/2qk4 w - - 4 47
8/7p/2q5/5R2/r3pP2/3p2KP/8/3k4 w - - 4 47
8/7p/8/5R2/r1q1pP2/3p2KP/8/3k4 w - - 4 47
8/r6p/8/5R2/4pP2/3p2KP/8/2qk4 w - - 4 47
8/7p/8/5R2/r3pP2/3pq1KP/8/3k4 w - - 4 47
8/7p/8/5R2/r3pP2/3p2KP/3q4/3k4 w - - 4 47
8/7p/8/5R2/r3pP2/3p2KP/2q5/3k4 w - - 4 47
8/7p/8/5R2/r3pP2/3p2KP/1q6/3k4 w - - 4 47
8/7p/8/5R2/r3pP2/3p2KP/2k5/2q5 w - - 4 47
8/2q4p/8/5R2/r3pP2/3p2KP/8/3k4 w - - 4 47
8/7p/8/5R2/r3pP2/2qp2KP/8/3k4 w - - 4 47
8/7p/8/5R2/r4P2/3pp1KP/8/2qk4 w - - 0 47
2q5/7p/8/5R2/r3pP2/3p2KP/8/3k4 w - - 4 47
8/7p/8/5R2/r3pP2/6KP/3p4/2qk4 w - - 0 47
8/8/7p/5R2/r3pP2/3p2KP/8/2qk4 w - - 0 47
8/7p/r7/5R2/4pP1K/3pq2P/8/3k4 w - - 6 48
r7/7p/8/5R2/4pP1K/3pq2P/8/3k4 w - - 6 48
8/7p/8/r4R2/4pP2/3p2KP/8/2qk4 w - - 4 47
8/7p/8/5R2/3rpP1K/3pq2P/8/3k4 w - - 6 48
8/r6p/8/5R2/4pP1K/3pq2P/8/3k4 w - - 6 48
8/7p/8/5R2/1r2pP1K/3pq2P/8/3k4 w - - 6 48
8/7p/8/r4R2/4pP1K/3pq2P/8/3k4 w - - 6 48
8/8/8/5R1p/r3pP2/3p2KP/8/2qk4 w - - 0 47
8/7p/8/5R2/4pP1K/3pq2P/8/r2k4 w - - 6 48
8/7p/8/5R2/4pP1K/r2pq2P/8/3k4 w - - 6 48
8/7p/8/5R2/2r1pP1K/3pq2P/8/3k4 w - - 6 48
8/7p/8/5R2/4pP1K/3pq2P/r7/3k4 w - - 6 48
8/7p/1q6/5R2/r3pP1K/3p3P/8/3k4 w - - 6 48
8/7p/8/5R2/1r2pP2/3pK2P/p7/3k4 w - - 1 45
8/7p/8/5R2/r2qpP1K/3p3P/8/3k4 w - - 6 48
8/7p/8/5R2/4pP2/3p2KP/8/r1qk4 w - - 4 47
8/7p/8/5R2/r3pP1K/3p1q1P/8/3k4 w - - 6 48
8/7p/8/5R2/r3pP1K/3p3P/5q2/3k4 w - - 6 48
8/q6p/8/5R2/r3pP1K/3p3P/8/3k4 w - - 6 48
8/7p/8/5R2/r3pP1K/3p3P/4q3/3k4 w - - 6 48
r7/7p/8/5R2/4pP2/3pK2P/p7/3k4 w - - 1 45
8/7p/8/5R2/r3pP1K/3p3P/8/3kq3 w - - 6 48
8/7p/8/5R2/r3pP1K/3p3P/8/3k2q1 w - - 6 48
8/7p/8/5R2/r3pP2/3p2KP/8/q2k4 w - - 4 47
8/7p/8/5R2/r3pP1K/3p3P/3q4/3k4 w - - 6 48
8/7p/8/5R2/r3pP2/q2p2KP/8/3k4 w - - 4 47
8/7p/8/5R2/r3pP1K/3pq2P/4k3/8 w - - 6 48
8/8/7p/5R2/r3pP1K/3pq2P/8/3k4 w - - 0 48
8/7p/8/5R2/r3pP1K/4q2P/3p4/3k4 w - - 0 48
8/7p/8/5R2/r3pP1K/3pq2P/3k4/8 w - - 6 48
8/7p/8/5R2/r3pP1K/3pq2P/8/4k3 w - - 6 48
8/7p/8/5R2/r3pP1K/3pq2P/2k5/8 w - - 6 48
8/7p/8/5R2/r3pP2/3p2KP/8/1q1k4 w - - 4 47
8/7p/8/5R2/r3pP1K/3p3q/8/3k4 w - - 0 48
8/7p/8/5R2/r3pP1K/3pq2P/8/2k5 w - - 6 48
8/7p/r7/5RK1/4pP2/3p3P/5q2/3k4 w - - 8 49
8/7p/8/5R2/r3pP1K/3p3P/8/2qk4 w - - 6 48
8/r6p/8/5RK1/4pP2/3p3P/5q2/3k4 w - - 8 49
8/7p/8/5RK1/3rpP2/3p3P/5q2/3k4 w - - 8 49
8/7p/8/5RK1/1r2pP2/3p3P/5q2/3k4 w - - 8 49
r7/7p/8/5RK1/4pP2/3p3P/5q2/3k4 w - - 8 49
8/8/8/5R1p/r3pP1K/3pq2P/8/3k4 w - - 0 48
8/7p/1q6/5RK1/r3pP2/3p3P/8/3k4 w - - 8 49
8/7p/8/5R2/2r1pP2/3pK2P/p7/3k4 w - - 1 45
8/q6p/8/5RK1/r3pP2/3p3P/8/3k4 w - - 8 49
8/7p/8/5RK1/r2qpP2/3p3P/8/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p2qP/8/3k4 w - - 8 49
8/7p/5q2/5R2/r3pP2/3p3P/5K2/3k4 w - - 2 46
8/7p/8/5RK1/4pP2/r2p3P/5q2/3k4 w - - 8 49
8/7p/8/5RK1/2r1pP2/3p3P/5q2/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/6q1/3k4 w - - 8 49
8/7p/8/2q2R2/r3pP1K/3p3P/8/3k4 w - - 6 48
8/7p/8/5RK1/r3pP2/3pq2P/8/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p1q1P/8/3k4 w - - 8 49
8/7p/8/5R2/r3pP1K/3p2qP/8/3k4 w - - 6 48
8/7p/8/5R2/r3pq2/3p2KP/8/3k4 w - - 0 47
8/7p/8/5RK1/r3pP2/3p3P/7q/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/1q6/3k4 w - - 8 49
8/7p/8/5RK1/4pP2/3p3P/r4q2/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/8/3k2q1 w - - 8 49
8/r6p/8/5R2/4pP2/3pK2P/p7/3k4 w - - 1 45
8/7p/8/5RK1/r3pP2/3p3P/8/3k1q2 w - - 8 49
8/7p/8/5RK1/4pP2/3p3P/5q2/r2k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/2q5/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/8/3kq3 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/4kq2/8 w - - 8 49
8/7p/8/5RK1/r4P2/3pp2P/5q2/3k4 w - - 0 49
8/7p/8/5RK1/r3pP2/3p3P/3k1q2/8 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/3q4/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/q7/3k4 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/5q2/4k3 w - - 8 49
8/7p/8/5RK1/r3pP2/7P/3p1q2/3k4 w - - 0 49
8/7p/8/5RK1/r3pP2/3p3P/5q2/2k5 w - - 8 49
8/7p/8/5RK1/r3pP2/3p3P/2k2q2/8 w - - 8 49
8/8/7p/5RK1/r3pP2/3p3P/5q2/3k4 w - - 0 49
8/7p/8/5RK1/r3pP2/3p3P/4q3/3k4 w - - 8 49
8/7p/8/5RK1/r3pP1q/3p3P/8/3k4 w - - 8 49
8/7p/8/2q2R2/r3pP2/3p2KP/8/3k4 w - - 4 47
8/7p/8/5R2/r3pq1K/3p3P/8/3k4 w - - 0 48
r1bqkbnr/pppppppp/2n5/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2
rnbqkbnr/p1pppppp/1p6/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
rnbqkbnr/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
rnbqkbnr/1ppppppp/p7/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
rnbqkbnr/ppppppp1/8/7p/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
rnbqkbnr/ppppp1pp/5p2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
rnbqkbnr/1ppppppp/8/p7/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
rnbqkbnr/pppppp1p/8/6p1/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
8/8/8/5RKp/r3pP2/3p3P/5q2/3k4 w - - 0 49
r1bqkbnr/pppppppp/n7/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2
rnbqkbnr/ppppppp1/7p/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2
8/7p/8/5RK1/r3pq2/3p3P/8/3k4 w - - 0 49
rnbqkb1r/pppppppp/7n/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2
rn1qkbnr/pppbpppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rn1qkbnr/ppp1pppp/8/3p4/3P4/4P2b/PPP2PPP/RNBQKBNR w KQkq - 1 3
rn1qkbnr/ppp1pppp/4b3/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rnbq1bnr/pppkpppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQ - 1 3
rnbqkb1r/ppp1pppp/7n/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
r1bqkbnr/pppnpppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rn1qkbnr/ppp1pppp/8/3p4/3P2b1/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rnb1kbnr/ppp1pppp/3q4/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rnbqkbnr/ppp1pp1p/6p1/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
r1bqkbnr/ppp1pppp/2n5/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rnbqkbnr/ppp1ppp1/7p/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/1pp1pppp/p7/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/ppp1ppp1/8/3p3p/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/pp2pppp/2p5/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnb1kbnr/pppqpppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rnbqkbnr/p1p1pppp/1p6/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
r1bqkbnr/ppp1pppp/n7/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3
rnbqkbnr/ppp1p1pp/5p2/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/ppp1p1pp/8/3p1p2/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/p1p1pppp/8/1p1p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/1pp1pppp/8/p2p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/ppp1pp1p/8/3p2p1/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
rnbqkbnr/ppp2ppp/8/3pp3/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3
8/7p/8/2q2RK1/r3pP2/3p3P/8/3k4 w - - 8 49
8/7p/8/r4RK1/4pP2/3p3P/5q2/3k4 w - - 8 49
rn1qkb1r/ppp1pppp/4bn2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rn1qkb1r/ppp1pppp/5n2/3p4/3P1Pb1/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rn1qkb1r/pppbpppp/5n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnb1kb1r/ppp1pppp/3q1n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rn1qkb1r/ppp1pppp/5n2/3p4/3P1P2/4P2b/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbqkbr1/ppp1pppp/5n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQq - 1 4
r1bqkb1r/pppnpppp/5n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnb1kb1r/pppqpppp/5n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbq1b1r/pppkpppp/5n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQ - 1 4
rnbqkb1r/ppp1pppp/8/3p3n/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbqkb1r/ppp1ppp1/5n1p/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/ppp1pppp/8/3p4/3P1Pn1/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbqkbnr/ppp1pppp/8/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbqkb1r/ppp1pppp/8/3p4/3PnP2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbqkb1r/ppp1pp1p/5np1/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
r1bqkb1r/ppp1pppp/n4n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbqkb1r/pppnpppp/8/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 1 4
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/pp2pppp/2p2n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/pp2pppp/5n2/2pp4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/1pp1pppp/p4n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/p1p1pppp/5n2/1p1p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/p1p1pppp/1p3n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/ppp1pp1p/5n2/3p2p1/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/ppp1ppp1/5n2/3p3p/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/ppp2ppp/5n2/3pp3/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
rnbqkb1r/1pp1pppp/5n2/p2p4/3P1P2/4P3/PPP3PP/RNBQKBNR w KQkq - 0 4
r1bq1b1r/pppkpppp/2n2n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQ - 1 5
r2qkb1r/ppp1pppp/2n1bn2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1Pb1/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2P1P2b/PP4PP/RNBQKBNR w KQkq - 1 5
r2qkb1r/ppp1pppp/2n2n2/3p1b2/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkb1r/ppp1pppp/2n5/3p3n/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1b1kb1r/pppqpppp/2n2n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1b1kb1r/ppp1pppp/2nq1n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r2qkb1r/pppbpppp/2n2n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkbr1/ppp1pppp/2n2n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQq - 1 5
r1bqkb1r/ppp1pppp/2n5/3p4/3P1Pn1/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkb1r/ppp1pppp/5n2/3p4/3n1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/ppp1pppp/5n2/3pn3/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkb1r/pppnpppp/2n5/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
1rbqkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQk - 1 5
r1bqkb1r/ppp1pppp/5n2/3p4/1n1P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
rnbqkb1r/ppp1pppp/5n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkb1r/ppp1pppp/2n5/3p4/3PnP2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkb1r/1pp1pppp/p1n2n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkbnr/ppp1pppp/2n5/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkb1r/ppp1pppp/5n2/n2p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 1 5
r1bqkb1r/ppp1pp1p/2n2np1/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/ppp1ppp1/2n2n1p/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/p1p1pppp/1pn2n2/3p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/ppp2ppp/2n2n2/3pp3/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/ppp1ppp1/2n2n2/3p3p/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/1pp1pppp/2n2n2/p2p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/p1p1pppp/2n2n2/1p1p4/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r1bqkb1r/ppp1pp1p/2n2n2/3p2p1/3P1P2/2P1P3/PP4PP/RNBQKBNR w KQkq - 0 5
r2qkbr1/ppp1pppp/2n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQq - 3 6
2rqkb1r/ppp1pppp/2n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQk - 3 6
rq2kb1r/ppp1pppp/2n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
1r1qkb1r/ppp1pppp/2n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQk - 3 6
r3kb1r/ppp1pppp/2nq1n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/2n5/3p1b1n/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkbnr/ppp1pppp/2n5/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/pppnpppp/2n5/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r1q1kb1r/ppp1pppp/2n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r3kb1r/pppqpppp/2n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/2n5/3p1b2/3P1Pn1/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/2n5/3p1b2/3PnP2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/5n2/3p1b2/1n1P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2q1b1r/pppkpppp/2n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQ - 3 6
r2qkb1r/ppp1pppp/5n2/n2p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/5n2/3p1b2/3n1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/ppp1pppp/5n2/3pnb2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/2n2n2/3p4/3PbP2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1ppp1/2n2n1p/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/pppbpppp/2n2n2/3p4/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2PBP2b/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/2n1bn2/3p4/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2PbP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/ppp1pp1p/2n2np1/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/1pp1pppp/p1n2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/p1p1pppp/1pn2n2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1Pb1/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/p1p1pppp/2n2n2/1p1p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/ppp2ppp/2n1pn2/3p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/1pp1pppp/2n2n2/p2p1b2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/ppp1pp1p/2n2n2/3p1bp1/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/ppp1ppp1/2n2n2/3p1b1p/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
r2qkb1r/ppp1pppp/2n2nb1/3p4/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 3 6
r2qkb1r/ppp2ppp/2n2n2/3ppb2/3P1P2/2PBP3/PP4PP/RNBQK1NR w KQkq - 0 6
2rqkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQk - 1 7
rq2kb1r/ppp1pppp/2n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2q1b1r/pppkpppp/2n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQ - 1 7
r2qkbr1/ppp1pppp/2n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQq - 1 7
r1q1kb1r/ppp1pppp/2n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
1r1qkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQk - 1 7
r2qkb1r/ppp1pppp/2n5/3p4/3PnP2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r3kb1r/ppp1pppp/2nq1n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r3kb1r/pppqpppp/2n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkb1r/ppp1pppp/2n5/3p4/3P1Pn1/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkbnr/ppp1pppp/2n5/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkb1r/pppnpppp/2n5/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkb1r/ppp1pppp/2n5/3p3n/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
rn1qkb1r/ppp1pppp/5n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkb1r/ppp1pppp/5n2/n2p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkb1r/p1p1pppp/1pn2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/ppp1pppp/5n2/3p4/1n1P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkb1r/ppp1pppp/5n2/3pn3/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 1 7
r2qkb1r/ppp1pppp/5n2/3p4/3n1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/ppp1pp1p/2n2np1/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/1pp1pppp/p1n2n2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/ppp2ppp/2n1pn2/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/ppp1ppp1/2n2n1p/3p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/ppp1ppp1/2n2n2/3p3p/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/ppp1pp1p/2n2n2/3p2p1/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/1pp1pppp/2n2n2/p2p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/p1p1pppp/2n2n2/1p1p4/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qkb1r/ppp2ppp/2n2n2/3pp3/3P1P2/2PQP3/PP4PP/RNB1K1NR w KQkq - 0 7
r2qk2r/ppp1bppp/2n1pn2/3p4/3P1P2/2PQP3/PP1N2PP/R1B1K1NR w KQkq - 2 8
r2qk2r/ppp2ppp/2nbpn2/3p4/3P1P2/2PQP3/PP1N2PP/R1B1K1NR w KQkq - 2 8
r2qkbr1/ppp2ppp/2n1pn2/3p4/3P1P2/2PQP3/PP1N2PP/R1B1K1NR w KQq - 2 8
r2qk2r/ppp2ppp/2n1pn2/2bp4/3P1P2/2PQP3/PP1N2PP/R1B1K1NR w KQkq - 2 8
r1q1kb1r/ppp2ppp/2n1pn2/3p4/3P1P2/2PQP3/PP1N2PP/R1B1K1NR w KQkq - 2 8
